market,year,fuel_exports_pct,indicator_code,indicator_name
GBR,2004,8.74180115519692,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2005,9.34667587729113,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2006,9.51966616894902,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2007,10.283154066959,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2008,12.907975568673,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2009,11.0096977437667,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2010,12.3740599458975,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2011,12.6153872741119,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2012,13.8690044776246,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2013,11.4223263327095,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2014,10.8953001970876,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2015,7.02213106641059,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2016,6.25609635660007,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2017,7.96909103032825,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2018,9.45873392804059,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2019,8.59897730540144,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2020,7.06424366401815,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2021,8.32935578799489,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2022,12.3109041508633,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2023,8.96373321933615,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2024,8.57390412775903,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
GBR,2025,7.10156229531189,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1960,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1961,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1962,0.000181773336615798,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1963,0.000294887321481152,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1964,0.000155776552852953,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1965,0.000631249299862338,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1966,0.000209331469127065,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1967,0.000422745210311383,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1968,3.68883836952435e-05,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1969,0.0,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1970,0.0,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1971,0.0,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1972,0.0,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1973,0.0,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1974,0.0,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1975,0.000107591514315116,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1976,0.0,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1977,1.49052908450665e-05,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1978,0.000194889768614927,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1979,0.0898972275729914,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1980,0.129872142195884,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1981,0.123396671819135,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1982,0.128334638424736,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1983,0.153244701893743,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1984,0.226443819082084,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1985,0.34136785000864,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1986,0.300701013238288,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1987,0.25713374570655,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1988,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1989,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1990,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1991,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1992,0.892923907079889,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1993,0.870348086757599,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1994,0.375656190659725,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1995,0.315467447937326,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1996,0.154325913154053,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1997,0.413002737273904,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1998,0.321966232668042,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,1999,0.34198868361486,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2000,0.461977335829639,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2001,0.583712895671654,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2002,0.727912959261127,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2003,0.896646250430637,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2004,0.992647981806573,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2005,1.33685218489817,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2006,1.2664099639829,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2007,1.51790817690035,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2008,1.89987009504121,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2009,1.9405981440719,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2010,1.97471247684696,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2011,2.04710597899413,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2012,1.08377769821115,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2013,1.08391438680499,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2014,1.44114492800792,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2015,1.80642355129519,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2016,0.882539406722337,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2017,0.106953953113915,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2018,0.119866004746752,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2019,0.116930486380584,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2020,0.0860309283828553,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2021,0.0950705144024559,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2022,0.124056862630244,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2023,0.134003723009074,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2024,0.111838199290455,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
HKG,2025,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1960,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1961,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1962,0.396572157992249,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1963,0.312482701509717,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1964,0.353070484835987,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1965,0.355348187541752,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1966,0.32427602561072,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1967,0.316350438231211,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1968,0.241101834105332,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1969,0.312492590957152,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1970,0.246213929680959,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1971,0.260515194820606,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1972,0.258559567804378,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1973,0.250187315635568,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1974,0.45229530190131,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1975,0.394105160684423,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1976,0.17481098634799,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1977,0.193417096264207,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1978,0.267444719534234,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1979,0.345906784991299,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1980,0.388810685831081,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1981,0.364514475745628,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1982,0.296764249031272,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1983,0.29445446778074,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1984,0.296955004943023,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1985,0.306495770781985,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1986,0.281277448714273,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1987,0.341508276430957,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1988,0.217675969595964,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1989,0.350659281606807,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1990,0.439040701042179,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1991,0.412574231240896,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1992,0.469528600301781,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1993,0.54683720055062,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1994,0.58221079333948,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1995,0.562941676915821,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1996,0.474366187977455,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1997,0.453849667485478,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1998,0.318688278151706,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,1999,0.293460615995519,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2000,0.31713063235683,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2001,0.37414264059477,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2002,0.336838530943305,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2003,0.330277857113262,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2004,0.40443333428467,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2005,0.748696218083002,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2006,0.911800481133708,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2007,1.29910132558477,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2008,2.40280339631499,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2009,1.81331656588565,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2010,1.69502618164654,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2011,1.97930812274285,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2012,1.68214490249087,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2013,2.33284299920258,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2014,2.29264163422113,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2015,1.82112089122004,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2016,1.45314833400369,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2017,1.62989701847048,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2018,1.81010139690813,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2019,1.98546863293334,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2020,1.18928797948461,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2021,1.35105888659274,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2022,2.4439279415333,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2023,1.77262134601493,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2024,1.39430977776367,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
JPN,2025,1.18502310670015,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1960,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1961,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1962,4.85442051572683,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1963,2.9758339356386,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1964,2.09727236588453,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1965,1.08437219872119,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1966,0.603301748029889,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1967,0.553410298121721,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1968,0.504549856536672,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1969,0.7840817403135,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1970,1.05599890682207,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1971,1.06389204839777,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1972,1.12474939574038,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1973,1.1018862606188,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1974,2.41952805007278,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1975,2.05420901688785,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1976,1.87975835365172,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1977,1.16950918201952,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1978,0.320978157583273,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1979,0.120891021999267,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1980,0.190582478139829,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1981,0.749168453455419,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1982,1.30655381778464,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1983,2.1941734432107,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1984,2.7510750154574,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1985,3.06779920057902,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1986,1.78079030149807,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1987,1.52586370117555,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1988,0.964805941168216,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1989,1.10112394136407,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1990,1.07211640519506,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1991,2.09911911734718,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1992,2.27365441355294,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1993,2.25183939814307,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1994,1.81838316210008,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1995,1.9766194905828,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1996,2.98076101150615,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1997,3.92875987409866,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1998,3.47342864967623,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,1999,4.04415508340684,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2000,5.44240824095879,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2001,5.32448416449694,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2002,4.03256692073535,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2003,3.56106107839375,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2004,4.14877491088135,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2005,5.52335288427246,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2006,6.42800081719723,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2007,6.63053786115898,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2008,9.11241113109065,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2009,6.54303370361556,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2010,6.98564233302644,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2011,9.56161116916152,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2012,10.4940639270131,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2013,9.66955779780818,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2014,9.19087254809735,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2015,6.28827621295043,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2016,5.5492872250197,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2017,6.34576276711752,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2018,7.93460902634461,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2019,7.7796164250441,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2020,4.96538608506398,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2021,6.20942713728516,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2022,9.47277423929597,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2023,8.55361920375165,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2024,7.70232630112563,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
KOR,2025,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1960,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1961,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1962,4.60922628422934,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1963,4.02615154640904,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1964,4.22015395129419,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1965,3.98516076398447,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1966,3.78757111032023,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1967,3.84978375173073,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1968,3.06111202838496,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1969,3.19422987052118,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1970,3.18312815976673,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1971,2.37285099895951,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1972,1.17848645107424,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1973,0.94729657227438,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1974,4.20925212683019,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1975,15.4645360032583,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1976,15.9786359226874,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1977,23.6577914010493,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1978,28.6287299975656,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1979,43.7733244680079,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1980,66.8276712286799,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1981,72.1018186687492,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1982,77.2384496247017,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1983,64.3702540053786,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1984,61.7562887138108,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1985,60.0866137311032,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1986,32.4748555076834,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1987,41.6665702427568,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1988,,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1989,33.7840151349,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1990,37.458271809631,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1991,30.0129083072199,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1992,17.5795281683497,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1993,14.0348755982002,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1994,11.8490766642125,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1995,10.2531586675514,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1996,11.9579717263851,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1997,10.0272314429789,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1998,5.94667652263918,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,1999,7.13956980803485,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2000,9.66529118455076,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2001,7.97372448127892,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2002,8.89924432899715,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2003,11.2326729646685,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2004,12.3851888996988,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2005,14.8856175708843,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2006,15.4567464150127,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2007,15.6710828967322,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2008,17.2231627311777,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2009,13.2781279220113,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2010,13.768244466265,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2011,15.9452394736811,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2012,14.0716102135622,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2013,12.8121829522689,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2014,10.4122287602677,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
MEX,2015,5.89078579129835,TX.VAL.FUEL.ZS.UN,Fuel exports (% of merchandise exports)
