source_area,quarter,assets_pct_gdp,series_title,observation_status
AU,1969Q3,7.9725106182161,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1969Q4,8.3366848606722,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1970Q1,8.3068162786803,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1970Q2,8.1623260598841,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1970Q3,7.8148148148148,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1970Q4,7.8349607604445,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1971Q1,8.1366553797948,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1971Q2,8.8090465939178,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1971Q3,8.4280872136349,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1971Q4,8.706053427774,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1972Q1,9.548004414199,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1972Q2,10.654394432596,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1972Q3,10.611740837119,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1972Q4,11.433791917455,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1973Q1,11.910850537433,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1973Q2,11.560218246008,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1973Q3,10.81816439931,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1973Q4,10.293797210924,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1974Q1,9.8363771446343,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1974Q2,10.559191450584,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1974Q3,8.9529758696135,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1974Q4,7.8411095565424,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1975Q1,7.3834253819897,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1975Q2,7.7486015505615,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1975Q3,6.8502223483773,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1975Q4,8.1053235608649,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1976Q1,7.6712465775689,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1976Q2,6.9939209361998,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1976Q3,7.4432020593204,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1976Q4,8.4370922440675,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1977Q1,8.6978397242383,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1977Q2,8.0493555322442,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1977Q3,8.2888431887024,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1977Q4,8.7948756144794,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1978Q1,8.7750980620607,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1978Q2,8.0004559746934,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1978Q3,8.0695880579346,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1978Q4,7.9707803862445,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1979Q1,8.7357178771434,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1979Q2,8.1145384078623,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1979Q3,7.9637795147237,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1979Q4,8.7198267375468,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1980Q1,10.052942436576,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1980Q2,8.4834316672233,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1980Q3,8.7535735117269,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1980Q4,9.1630048127223,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1981Q1,8.1672443674177,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1981Q2,7.9159491084817,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1981Q3,7.3801319163144,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1981Q4,7.6403851538059,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1982Q1,7.3872591686466,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1982Q2,7.1265451736048,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1982Q3,7.370439543996,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1982Q4,7.8809344304086,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1983Q1,8.5620104056278,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1983Q2,8.296582429033,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1983Q3,8.1284423485367,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1983Q4,9.0418495580542,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1984Q1,8.3315975838367,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1984Q2,7.8505755718344,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1984Q3,7.8331253245393,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1984Q4,8.1510146463544,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1985Q1,8.7025633432337,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1985Q2,8.8586709872799,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1985Q3,8.6024739787215,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1985Q4,8.7274211490904,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1986Q1,8.6372083580598,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1986Q2,8.8064375349325,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1986Q3,9.306555627377,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1986Q4,9.3372154150997,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1987Q1,9.1603354923954,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1987Q2,9.261773070682,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1987Q3,8.7246688439459,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1987Q4,8.5306565346953,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1988Q1,8.1000272674813,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1988Q2,7.9531051964512,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1988Q3,7.4197655660616,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1988Q4,7.1214191420095,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1989Q1,6.8415623440767,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1989Q2,6.6785222454755,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1989Q3,6.4700570980301,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1989Q4,6.5085250234133,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1990Q1,6.5503355031544,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1990Q2,6.3327818645553,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1990Q3,6.2215086720669,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1990Q4,6.8243080625752,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1991Q1,6.8088108940974,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1991Q2,6.7623803078639,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1991Q3,6.8684444231092,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1991Q4,7.156319689231,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1992Q1,7.502943940241,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1992Q2,7.3013582002608,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1992Q3,7.465825446898,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1992Q4,7.8833805509569,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1993Q1,7.5396418271149,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1993Q2,8.1847894010439,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1993Q3,7.4826756988616,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1993Q4,7.7703088616493,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1994Q1,7.5041596976816,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1994Q2,7.18939136057,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1994Q3,6.814397926618,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1994Q4,6.5663822564406,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1995Q1,7.0100043852045,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1995Q2,7.368169042987,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1995Q3,6.639404228925,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1995Q4,7.3041923158772,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1996Q1,6.7741842582726,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1996Q2,6.6985970990862,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1996Q3,7.7045864314345,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1996Q4,8.341279512847,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1997Q1,7.7449941557519,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1997Q2,8.766837367955,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1997Q3,7.6349469566511,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1997Q4,7.6807698538929,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1998Q1,7.4777311766954,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1998Q2,8.2717895481972,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1998Q3,7.4340435543645,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1998Q4,8.09448284608,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1999Q1,7.8413529973806,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1999Q2,7.8567796107144,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1999Q3,6.9992651856356,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,1999Q4,8.0513510132599,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2000Q1,7.7282487489748,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2000Q2,8.1508592773335,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2000Q3,7.6127552096158,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2000Q4,8.2357519009323,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2001Q1,8.4214214715284,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2001Q2,8.5873404157825,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2001Q3,8.2327998753534,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2001Q4,8.4461079930962,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2002Q1,7.9942686862469,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2002Q2,7.6466613168898,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2002Q3,7.9233628334668,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2002Q4,8.0444927068353,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2003Q1,8.435844194391,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2003Q2,8.2715282779861,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2003Q3,7.7405857740586,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2003Q4,7.8283144121609,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2004Q1,7.9818127549028,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2004Q2,8.778106283186,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2004Q3,7.6569250865643,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2004Q4,7.9250110799891,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2005Q1,7.7592067273109,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2005Q2,9.3026141315665,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2005Q3,8.4716169212368,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2005Q4,9.2023396463195,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2006Q1,9.3927920718071,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2006Q2,10.972746799965,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2006Q3,10.340984325847,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2006Q4,11.051174648028,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2007Q1,11.491490684336,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2007Q2,12.323932376113,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2007Q3,11.344039755601,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2007Q4,8.1757560275191,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2008Q1,7.7545237819457,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2008Q2,8.9753533665293,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2008Q3,7.9825881208444,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2008Q4,13.008686611188,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2009Q1,9.6515897909443,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2009Q2,9.0785826487944,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2009Q3,7.4372326017063,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2009Q4,6.9849574885546,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2010Q1,6.585616213632,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2010Q2,6.9264701720354,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2010Q3,5.5702860302056,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2010Q4,5.7045574938351,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2011Q1,5.4448883538437,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2011Q2,5.6974086972653,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2011Q3,5.1384483663113,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2011Q4,6.0834682062089,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2012Q1,6.0421835728826,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2012Q2,6.10822970693,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2012Q3,5.6127953963653,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2012Q4,6.2667355477823,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2013Q1,6.0847787593305,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2013Q2,6.4506414698435,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2013Q3,6.1656580127174,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2013Q4,8.576739111128,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2014Q1,8.2907593558198,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2014Q2,9.4248852365369,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2014Q3,8.5375832163539,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2014Q4,9.2604715070246,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2015Q1,9.3182044660751,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2015Q2,10.037236294038,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2015Q3,9.9675404493827,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2015Q4,9.3811186920708,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2016Q1,9.8723103962505,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2016Q2,10.062116876827,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2016Q3,9.5260723978879,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2016Q4,10.159392241526,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2017Q1,10.207187737001,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2017Q2,10.997129290758,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2017Q3,9.555561260309,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2017Q4,10.099261470764,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2018Q1,9.9708210110635,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2018Q2,10.076776833355,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2018Q3,9.6054932441699,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2018Q4,9.4679967667818,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2019Q1,8.8275092041856,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2019Q2,9.3005765086538,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2019Q3,9.0790739654499,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2019Q4,8.8560468975909,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2020Q1,13.518920101024,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2020Q2,14.019934892099,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2020Q3,15.422050671134,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2020Q4,16.252144515597,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2021Q1,19.903769876862,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2021Q2,25.829167798952,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2021Q3,27.649620284231,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2021Q4,28.572146654899,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2022Q1,27.573134436222,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2022Q2,26.216437448573,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2022Q3,25.532431805965,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2022Q4,25.1268192954,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2023Q1,24.85854227332,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2023Q2,23.210995035324,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2023Q3,20.515810325273,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2023Q4,20.194993911432,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2024Q1,19.765879290815,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2024Q2,15.437859109236,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2024Q3,15.854115573537,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2024Q4,15.341427661679,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2025Q1,15.482905729584,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2025Q2,14.530024736678,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2025Q3,14.205649868543,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
AU,2025Q4,13.267244040035,"Australia - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,1999Q1,30.157429766684,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,1999Q2,34.314327789902,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,1999Q3,14.267294854026,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,1999Q4,17.019566054249,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2000Q1,15.330674680719,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2000Q2,17.644958629923,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2000Q3,16.351831843446,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2000Q4,14.115979603822,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2001Q1,13.786133047571,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2001Q2,13.593366432333,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2001Q3,13.197513492526,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2001Q4,11.672663300891,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2002Q1,13.114804091428,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2002Q2,10.747786644505,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2002Q3,12.413830907744,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2002Q4,13.660143047355,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2003Q1,12.102734747685,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2003Q2,14.278617422507,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2003Q3,14.26956149461,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2003Q4,17.001830823809,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2004Q1,17.451296589655,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2004Q2,18.86806772606,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2004Q3,19.368084020064,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2004Q4,19.920199021918,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2005Q1,20.459315611396,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2005Q2,21.635417799663,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2005Q3,20.873324858595,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2005Q4,22.294623154173,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2006Q1,20.486553119348,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2006Q2,23.798113496691,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2006Q3,22.719170581245,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2006Q4,25.389644736606,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2007Q1,24.460406765887,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2007Q2,25.790852111385,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2007Q3,25.028299008748,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2007Q4,32.651271984792,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2008Q1,32.729751383779,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2008Q2,27.336246869023,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2008Q3,51.911573234089,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2008Q4,43.544610343842,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2009Q1,38.230483922963,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2009Q2,32.879034951212,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2009Q3,30.624235038412,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2009Q4,29.139586986874,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2010Q1,27.881117871954,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2010Q2,29.531055206792,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2010Q3,20.019360854456,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2010Q4,20.507010548254,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
BE,2011Q1,19.14055859719,"Belgium - Central bank, assets, total, BIS-spliced, GDP",A: Normal value
